statistic,hashtag,strftime_template,n,tau,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,trayvonmartin,%m-%d-%Y,37174,0.9991919191919192,2013-10-05 04:00:00 UTC,2013-10-05 04:00:00 UTC,110,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37181,1.0,2013-10-06 04:00:00 UTC,2013-10-06 04:00:00 UTC,111,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37191,0.9982479645470473,2013-10-07 04:00:00 UTC,2013-10-07 04:00:00 UTC,112,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37195,1.0,2013-10-08 04:00:00 UTC,2013-10-08 04:00:00 UTC,113,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37205,1.0,2013-10-09 04:00:00 UTC,2013-10-09 04:00:00 UTC,114,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37209,0.999072451819025,2013-10-10 04:00:00 UTC,2013-10-10 04:00:00 UTC,115,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37222,1.0,2013-10-11 04:00:00 UTC,2013-10-11 04:00:00 UTC,116,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37224,1.0,2013-10-12 04:00:00 UTC,2013-10-12 04:00:00 UTC,117,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37231,1.0,2013-10-13 04:00:00 UTC,2013-10-13 04:00:00 UTC,118,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37237,1.0,2013-10-14 04:00:00 UTC,2013-10-14 04:00:00 UTC,119,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37242,1.0,2013-10-15 04:00:00 UTC,2013-10-15 04:00:00 UTC,120,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37248,1.0,2013-10-16 04:00:00 UTC,2013-10-16 04:00:00 UTC,121,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37253,1.0,2013-10-17 04:00:00 UTC,2013-10-17 04:00:00 UTC,122,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37259,1.0,2013-10-18 04:00:00 UTC,2013-10-18 04:00:00 UTC,123,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37270,0.9991919191919192,2013-10-19 04:00:00 UTC,2013-10-19 04:00:00 UTC,124,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37271,1.0,2013-10-20 04:00:00 UTC,2013-10-20 04:00:00 UTC,125,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37275,0.9991919191919192,2013-10-21 04:00:00 UTC,2013-10-21 04:00:00 UTC,126,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37283,1.0,2013-10-22 04:00:00 UTC,2013-10-22 04:00:00 UTC,127,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37288,1.0,2013-10-23 04:00:00 UTC,2013-10-23 04:00:00 UTC,128,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37295,1.0,2013-10-24 04:00:00 UTC,2013-10-24 04:00:00 UTC,129,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37299,1.0,2013-10-25 04:00:00 UTC,2013-10-25 04:00:00 UTC,130,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37305,0.9987878787878788,2013-10-26 04:00:00 UTC,2013-10-26 04:00:00 UTC,131,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37314,0.9995959595959596,2013-10-27 04:00:00 UTC,2013-10-27 04:00:00 UTC,132,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37360,0.9991919191919192,2013-10-28 04:00:00 UTC,2013-10-28 04:00:00 UTC,133,118,0.7536400233262472,0.9988901220865705,88.92952275249718
indegree,trayvonmartin,%m-%d-%Y,37398,0.9995959595959596,2013-10-29 04:00:00 UTC,2013-10-29 04:00:00 UTC,134,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37423,1.0,2013-10-30 04:00:00 UTC,2013-10-30 04:00:00 UTC,135,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37440,0.9991919191919192,2013-10-31 04:00:00 UTC,2013-10-31 04:00:00 UTC,136,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37464,0.9991919191919192,2013-11-01 04:00:00 UTC,2013-11-01 04:00:00 UTC,137,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37471,1.0,2013-11-02 04:00:00 UTC,2013-11-02 04:00:00 UTC,138,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37507,0.9970112336390807,2013-11-03 04:00:00 UTC,2013-11-03 04:00:00 UTC,139,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37521,1.0,2013-11-04 05:00:00 UTC,2013-11-04 05:00:00 UTC,140,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37528,0.9995959595959596,2013-11-05 05:00:00 UTC,2013-11-05 05:00:00 UTC,141,120,0.7551193118756933,0.9988901220865705,90.61431742508319
indegree,trayvonmartin,%m-%d-%Y,37531,1.0,2013-11-06 05:00:00 UTC,2013-11-06 05:00:00 UTC,142,120,0.7551193118756933,0.9988901220865705,90.61431742508319
